,Objname,ObsEcc,ObsSin(Inc),PropEcc,PropSin(Inc),PropSMA,0_2PE,1_3PE,2_4PE,3_5PE,4_6PE,5_7PE,6_8PE,7_9PE,8_10PE
238,243,0.05293471396473522,0.042625162702475565,0.04577122384148019,0.037062703019844406,2.857816341938519,"[0.04576621608510064, 0.0370631096187974, 2.8578205310362126]","[0.04577414005594468, 0.03706510894267458, 2.8578041869683624]","[0.04594942664562104, 0.03707072051945589, 2.857812362709944]","[0.0459652675133724, 0.037062761086536285, 2.857817666918192]","[0.04588470771168798, 0.037066826454685314, 2.8578160162963924]","[0.04585603980500997, 0.03706145270642598, 2.857830391924446]","[0.04584345149245182, 0.03704826258712922, 2.857825826278346]","[0.04584355417810264, 0.03705714522244914, 2.857811503423362]","[0.04598549113542784, 0.037055389773853836, 2.85781024546753]"
239,244,0.11701049058791128,0.0643563078155674,0.1059112586743223,0.06066726448352274,2.171607452805989,"[0.1103842245852915, 0.06919101706699962, 2.1715987689408904]","[0.10718901094094806, 0.06437717826412785, 2.1715983024926273]","[0.09964101317796989, 0.05567082738205058, 2.1716023723774613]","[0.09751594616453346, 0.053983427145918486, 2.171607585953443]","[0.10331381617330984, 0.059112234737220146, 2.171619217318922]","[0.11120421228942885, 0.06648356439565103, 2.171601893949556]","[0.11493003513182604, 0.06752379064838829, 2.171611191847107]","[0.10928850159442356, 0.0590014112057509, 2.171619758918895]","[0.1002715786862675, 0.05182612956982099, 2.171603819072522]"
240,245,0.1730575404692671,0.07468516333623253,0.17066925444988104,0.07203324201364311,3.0879962446750255,"[0.17036788192609617, 0.07207606497318193, 3.0883360390609393]","[0.17039354352397829, 0.07204326681130727, 3.088277163413678]","[0.17047423758969377, 0.07206195986884356, 3.088186344800987]","[0.170694588066763, 0.07205858357745257, 3.0879687105757028]","[0.17078032640459723, 0.07201644264047205, 3.08788080224716]","[0.1707282287788236, 0.07201429677630507, 3.0878814784758917]","[0.1707277577757837, 0.07195685072518256, 3.087959531502814]","[0.1707860989997059, 0.07195358834705513, 3.0879177317411113]","[0.1710304221392488, 0.07202831534034361, 3.0876098087379864]"
241,246,0.11159693684711947,0.266374547047765,0.10726181960109583,0.2657060963261047,2.691062169119115,"[0.10543848131036011, 0.26756815842693515, 2.6910555976160193]","[0.10656233341069998, 0.26649079033592954, 2.69104379227158]","[0.10770416801084366, 0.2648522509363165, 2.691081853343964]","[0.10571681132157269, 0.26383416949312266, 2.691076169129191]","[0.10565331699498988, 0.2634954780398856, 2.6910382780480684]","[0.10584669265215489, 0.2638678187621742, 2.6910475444967217]","[0.10635521652129974, 0.2648711275701047, 2.6910375446290877]","[0.10687844645402655, 0.2662975819808577, 2.6910695413845143]","[0.10541375426318743, 0.26742444113388586, 2.6911022608130053]"
242,247,0.20251300577789733,0.42741168230629084,0.20184099645671869,0.4249796062448252,2.7374063233376873,"[0.20131177792174412, 0.4262072480700235, 2.737358696453031]","[0.20206864609704672, 0.42605395689434833, 2.7373959544029085]","[0.20171089927466285, 0.4258342702921184, 2.7374329443004193]","[0.20136222678607313, 0.42604720112333483, 2.7374485059682465]","[0.20158347439360608, 0.4261767184581969, 2.7374624267750898]","[0.2011536767316136, 0.426051152076767, 2.737391453094048]","[0.20057771176763678, 0.4261761426899018, 2.737373466975365]","[0.20159880812708386, 0.4260617127706942, 2.737443192572367]","[0.202770743239001, 0.42583160410435267, 2.7374094370472624]"
243,248,0.0781183048739185,0.08774061720390262,0.07438744417194015,0.08548641593226511,2.4676030069231762,"[0.07450143772089075, 0.08545710962148272, 2.4675996038085013]","[0.07437511918436825, 0.0855367841208189, 2.467602916260049]","[0.07417937517578677, 0.08543650751530196, 2.4676053141117444]","[0.07425864009425331, 0.08554633031433014, 2.4675958558213824]","[0.07421014993758407, 0.08543868864775121, 2.4676057895555092]","[0.0741762446552913, 0.08552286402595308, 2.4676052786714746]","[0.07448130623030645, 0.08547951991014384, 2.4675981547379378]","[0.0743820794961573, 0.08544859813371093, 2.467600559429044]","[0.07411748229257983, 0.08552505359073027, 2.467610947302149]"
244,249,0.1838241657431926,0.17568499105702012,0.1801447510068533,0.17462560301725571,2.3744280050223465,"[0.1789194233640772, 0.17484438497710442, 2.374453766190798]","[0.1793943561278402, 0.17461121100579294, 2.374399219866801]","[0.18045508668762306, 0.17449014949200545, 2.374437294791788]","[0.18116318982854035, 0.17464489509127357, 2.3744704744122718]","[0.18065415969182927, 0.17448529507799612, 2.374422253153806]","[0.17983146492921112, 0.17488113232628041, 2.3744193314860977]","[0.18029653954623082, 0.17487976740497624, 2.374433944602985]","[0.18143501507203463, 0.17435226070302853, 2.3744064479397875]","[0.18132944967990963, 0.1744095082539057, 2.374390885360534]"
245,250,0.1274096519154062,0.22284379721309291,0.12549605702726352,0.22203332530403444,3.1421075751007748,"[0.1254833680045145, 0.22225339953338413, 3.1419930073323057]","[0.12563201731757745, 0.22231709158071136, 3.1417256129737234]","[0.1254599256135949, 0.22218565092930476, 3.1418237313078445]","[0.12547947838455498, 0.22213213044358565, 3.141895549479453]","[0.1253360760179126, 0.22202739785520312, 3.1422693484624586]","[0.12547475759075008, 0.22193169985549582, 3.142575975331778]","[0.12575031067048653, 0.2218925830179598, 3.1421252034437384]","[0.12553399749990585, 0.22180992449296535, 3.142073684624822]","[0.1254185885702593, 0.22177837156422328, 3.142329128823844]"
246,251,0.0988724538409937,0.17522960062941784,0.09598166408424577,0.17417400699236318,3.090907003714416,"[0.09597703932487303, 0.17414905064806652, 3.0909155739236778]","[0.09595518460566825, 0.17417060206300897, 3.090893111792241]","[0.09596722274037998, 0.17413908137837864, 3.090884462226223]","[0.09597064209301938, 0.17416821287945844, 3.090954993638973]","[0.09596551296600692, 0.17416128834101613, 3.0908699931990204]","[0.09600549199515461, 0.17413324930288832, 3.0909283380595163]","[0.09597267412358013, 0.17418230195100204, 3.0909210078604867]","[0.09594664483914138, 0.17415277100364154, 3.090871660722283]","[0.0959954547559319, 0.1741508296074773, 3.090933605382389]"
247,252,0.054602582343676105,0.1813925655865293,0.05098383907072617,0.18037597418939202,3.153171885196549,"[0.051033686325437366, 0.18036795633851255, 3.1531917785076184]","[0.05102472443241533, 0.18038475984476793, 3.153193874544286]","[0.05102099951419458, 0.1803572125481207, 3.1531646814012704]","[0.05104573116140699, 0.18038858723857987, 3.1531441442112356]","[0.05101668928977573, 0.1803628123387199, 3.15315607333812]","[0.05100188836887982, 0.18037561058257875, 3.1531766438727784]","[0.051059356529154123, 0.18037654744638046, 3.153185424459878]","[0.05104643220766536, 0.18035926578462716, 3.153173174914129]","[0.050968847278409106, 0.18038673940292105, 3.1531696395097466]"
248,253,0.23900883606748957,0.11357184489688774,0.236701662435085,0.11188377572825002,2.6446142539776316,"[0.22854762981113783, 0.11368667938042024, 2.6439708324254605]","[0.22935953765376818, 0.11345364177672204, 2.644302117709896]","[0.23115405101133915, 0.1129142369834216, 2.6443647485134334]","[0.2338434345114697, 0.11218814821590445, 2.6443760744090543]","[0.2353547804328012, 0.11147495656421605, 2.6443556336932006]","[0.2360436952783274, 0.11060604610582385, 2.644333644574086]","[0.2389363960801772, 0.11025553830191692, 2.6441917681908698]","[0.244986691573425, 0.11046094172217116, 2.64398030157001]","[0.24943138486568794, 0.11099236156478333, 2.6461883266057913]"
249,254,0.12652404076393975,0.07677017256299276,0.11729140673599614,0.07406534855143167,2.1919194462592673,"[0.11376279369215352, 0.06906481041321648, 2.191922269210124]","[0.11502849619416895, 0.07017617086575831, 2.1919211758353634]","[0.12216705899472871, 0.07730911200345168, 2.191916402969722]","[0.12259912213737358, 0.08027884201623918, 2.1919186882663206]","[0.11500853672767601, 0.07425300782965662, 2.1919187132615114]","[0.10990256241388054, 0.06816295293228566, 2.1919198167099916]","[0.11358681037257713, 0.06923671774398603, 2.1919198738627554]","[0.12231889500855996, 0.07668807584893025, 2.1919237076519478]","[0.1262346499398802, 0.0803735737051309, 2.1919242439490434]"
250,255,0.13236586898089334,0.16299345190652226,0.12957784245875412,0.16186935799707913,2.74212172414672,"[0.1299489485451204, 0.16184933243810873, 2.7421225196855286]","[0.1307761936079204, 0.16183597564808638, 2.7421173611918794]","[0.1282567004574282, 0.16186554167846948, 2.7421220612783954]","[0.12890943921726847, 0.16177935962659365, 2.7421176006666563]","[0.13238431075676954, 0.1618650883634734, 2.7421224922127503]","[0.13118874467155495, 0.1618619357850823, 2.742121088446711]","[0.1261534890985316, 0.16180528712224726, 2.7421286490798638]","[0.1262604803668627, 0.16189480929718963, 2.7421216322902966]","[0.13157523104329863, 0.16188789260020559, 2.7421086314279486]"
251,256,0.10230030293338298,0.2299623680491367,0.09924092895558824,0.22917986388061373,2.99601918927568,"[0.09928890916920356, 0.2291528445051204, 2.9960076497521313]","[0.09917438231094702, 0.22914699083325402, 2.9960224258231243]","[0.09925040235472479, 0.22914910958162885, 2.996014473082335]","[0.09915815166632592, 0.22915132711640326, 2.9960380363357024]","[0.09921085637500837, 0.22915102569999998, 2.996030532622496]","[0.0991976376375273, 0.229143343307098, 2.9960234977222044]","[0.09915632371931506, 0.22913727376913803, 2.996024835080647]","[0.09925972444732165, 0.22914629010751605, 2.996013580816217]","[0.09917594894573498, 0.22914166746306294, 2.99601242751663]"
252,257,0.10607097558702548,0.06120401473624585,0.10331962861883973,0.05787532926753657,3.1113030009304956,"[0.10329627608753417, 0.05782094353545679, 3.111158531641373]","[0.10336880696447456, 0.05789553919038422, 3.111096842244554]","[0.10331138791648026, 0.05790377957087151, 3.1112072668893607]","[0.10336593333971342, 0.05782834626059673, 3.1109121567092983]","[0.10336234482067429, 0.0578995683246861, 3.1114093929100046]","[0.103399508752774, 0.05794750210320039, 3.110868486839542]","[0.10335942177464938, 0.05781649600847218, 3.1114617855539746]","[0.10328834509920932, 0.0578100200790448, 3.111070423823911]","[0.10335820691424455, 0.05790856962667408, 3.1112667680043495]"
253,258,0.17501558579439822,0.24958677927383227,0.17181314126870234,0.24886698523229595,2.6120409777695097,"[0.17042410181064552, 0.24906977436705335, 2.6115974482724487]","[0.17077772379200817, 0.2488804545660643, 2.6115299533077323]","[0.17156970875571886, 0.24903195719000662, 2.6114166941849843]","[0.172077334117307, 0.2488980849857117, 2.611470634015886]","[0.17150864855971668, 0.24869463422411395, 2.612744503607876]","[0.17050126014791225, 0.2487545503641943, 2.6134576709976125]","[0.17015895405236048, 0.2486391941796182, 2.612351573515296]","[0.1691417812049345, 0.24874965824464634, 2.611691399044309]","[0.16819871950816895, 0.24873454124691727, 2.6120925011059772]"
254,259,0.14711395669022134,0.16505528118548876,0.1450175731506205,0.1639316597700662,3.1338759910915845,"[0.14483652936018637, 0.16391839708001674, 3.133952953560018]","[0.1450276289364748, 0.1639116585342922, 3.1339743104609386]","[0.1451173898464919, 0.16393513337274937, 3.13394465110112]","[0.1451216126665582, 0.16394691196606076, 3.133691881267221]","[0.14492828672902414, 0.16393429085117697, 3.1337594300320326]","[0.1449556808390927, 0.16393221862025925, 3.133788082258788]","[0.1451623390525951, 0.16392506226439385, 3.133810685654787]","[0.14512653853378496, 0.16391597594818028, 3.1339040062941836]","[0.14517062828314417, 0.163909760938767, 3.1339034936923493]"
255,260,0.09086578242926073,0.1059929946889579,0.08588437999788255,0.10417904791873782,3.44081698395014,"[0.08519402287643928, 0.10355008758525183, 3.4408692377464054]","[0.08544240484722138, 0.10373614921918548, 3.4407701430115947]","[0.08566906539678659, 0.10393989337966607, 3.4408161548402534]","[0.08578337257903511, 0.10408621379122032, 3.440849489364222]","[0.08594416195885592, 0.10422268468377101, 3.4407464438220097]","[0.08619386313129596, 0.10439445889938988, 3.440781198670159]","[0.08647430726297398, 0.10459746391538582, 3.440814024443692]","[0.08651613480261847, 0.10468291665486423, 3.4408352230928796]","[0.08633594202191318, 0.10456850869176632, 3.4408369060153383]"
256,261,0.13480829604375694,0.056404783355386866,0.13088588134005835,0.052538361684301316,2.328462964933812,"[0.1308061819294216, 0.052472329902079846, 2.328458082668136]","[0.13134665986012203, 0.052541129337971386, 2.328454215643444]","[0.13117318727393837, 0.05267545203294263, 2.3284761861938006]","[0.13141016516553577, 0.05230164767499623, 2.3284830436933417]","[0.13143826214141494, 0.05246881607896165, 2.3284638273186173]","[0.13151341454888366, 0.05247543668457024, 2.3284605783306898]","[0.1316894058136238, 0.052505269031396865, 2.3284536202690798]","[0.1313008261252146, 0.05269758714158834, 2.3284522940792076]","[0.131424527548985, 0.05256463983581554, 2.3284683902234344]"
257,263,0.05001957568225959,0.0431919232662263,0.04225704498344721,0.03777168338342325,2.88272307092666,"[0.04231471052178311, 0.03773940778568913, 2.8827180379742203]","[0.042410787583630365, 0.03775626149242939, 2.88274250132439]","[0.04238977665875579, 0.037818245608872765, 2.8827245539698616]","[0.04239793475900562, 0.037791448012788595, 2.8827139024070574]","[0.042447610912005045, 0.03773040509448528, 2.882728333271765]","[0.042303512257288955, 0.03776699353631859, 2.882732110404995]","[0.042338577308711066, 0.03782446259773636, 2.8827145286186844]","[0.04232676189704911, 0.03778667625108466, 2.882717170835862]","[0.042317492772092805, 0.03773463878101032, 2.882736686659444]"
258,264,0.10735835633973989,0.16627967094003804,0.10414188986246606,0.1651760667286212,2.7944538038516322,"[0.1041916262044471, 0.16519121570866882, 2.7944540003978955]","[0.10417024637911085, 0.16510291040699665, 2.794456419156536]","[0.10396200328919988, 0.16512572831609532, 2.794454290613589]","[0.10400549937449201, 0.16520630349943263, 2.7944520545316154]","[0.10450623198344562, 0.16511397055519905, 2.794456527104502]","[0.10454861154605331, 0.16513643579903217, 2.794465805039292]","[0.10429025817335888, 0.1652022534945609, 2.794450375766614]","[0.10407029887292947, 0.16511036512509344, 2.79445782011636]","[0.10399039882749145, 0.16513503490026682, 2.7944587946051724]"
259,265,0.2432259675287403,0.4561406492777498,0.24179852716801267,0.4557668981664074,2.4174237939933025,"[0.23268049206340044, 0.4555638428644669, 2.417410805277856]","[0.2337757203254526, 0.45525800230486985, 2.417325133443302]","[0.234563255034863, 0.4551079288467022, 2.4174381880758276]","[0.23552285737258585, 0.4554315316626569, 2.4174705073754486]","[0.2367349198874055, 0.45506494625622085, 2.4174308077598594]","[0.23569428452845817, 0.4553239757736998, 2.417480259662595]","[0.23638745244866596, 0.4554444546016923, 2.4174543376115207]","[0.2349738241345081, 0.45492736173425824, 2.4173369271263456]","[0.23418360714432784, 0.45560707872962464, 2.4173781229704665]"
260,266,0.13798237836793653,0.24381356362569453,0.1348595599065483,0.24308375190242448,2.8006328694232896,"[0.13466240148412612, 0.24308624542101523, 2.80062979657172]","[0.13476969658502216, 0.24306967551091252, 2.80067585412175]","[0.13479447421590035, 0.24304000223437128, 2.8006432617666714]","[0.13461361440526876, 0.243023330208386, 2.8006389569719277]","[0.13491385357875513, 0.2430487552763023, 2.800616793320014]","[0.13478497552502622, 0.243069019933808, 2.800644149502031]","[0.1348995081801961, 0.24307247581851446, 2.8006775331478293]","[0.13495761848879717, 0.24307910256603735, 2.800624024314402]","[0.13468580193312962, 0.24308229486781943, 2.800586393853039]"
261,267,0.11566301384181119,0.08870338653079053,0.11264033481381888,0.08651487815414993,2.7704650125529713,"[0.11275936150721634, 0.08674857691778477, 2.7704620490262863]","[0.11305390364501901, 0.08703550956134908, 2.770475364808634]","[0.11312494409686377, 0.08708881249909325, 2.7704611982352096]","[0.11302812427273508, 0.08707838061499405, 2.770474207616836]","[0.11292489869106125, 0.08695621485715764, 2.7704620053540108]","[0.11259384979155197, 0.08651324461131676, 2.7704673431347318]","[0.11235115919384851, 0.08610546477465603, 2.7704658494299004]","[0.11216614921117389, 0.08597244506949939, 2.7704674050879357]","[0.11189639922412478, 0.0856540295141952, 2.770466590602902]"
262,268,0.1698022443359776,0.034094946662950494,0.16738262279945304,0.025025430948810528,3.0927203614614265,"[0.1673770533133211, 0.0250185779426845, 3.0927040921103526]","[0.16738068261384473, 0.02502128197903471, 3.0927232355711047]","[0.16737135318111665, 0.025017691059150207, 3.0927488288729306]","[0.167349815630575, 0.02503192978604526, 3.092711000849349]","[0.16737009257129837, 0.025026005673455615, 3.0927172694887624]","[0.16731859201195698, 0.025027347323848537, 3.0927239139316183]","[0.16736683367582197, 0.02502363924261421, 3.092694198802323]","[0.16735374688885937, 0.025032755347207777, 3.0927462352403072]","[0.16736628737257425, 0.02503597093017117, 3.0927420783070096]"
263,269,0.23456352408044048,0.09418624956082439,0.23221406247465765,0.09212189552378482,2.6120443216707327,"[0.23700780515573985, 0.09323812913876733, 2.6116480387482297]","[0.23623869971813918, 0.09336262199138048, 2.612497153529481]","[0.2348928324263777, 0.09297140012167253, 2.612328595554521]","[0.23457649392921437, 0.09227074455470176, 2.6116685424971346]","[0.24615912706642326, 0.09163607826929027, 2.611816211011967]","[0.243708473991236, 0.09138790651125057, 2.612339367728597]","[0.22507066552525598, 0.09124328038625598, 2.6123474070935964]","[0.22307067445595782, 0.09133715265337375, 2.612149798641785]","[0.2177038710300203, 0.09146031513198155, 2.6120765266750023]"
264,270,0.10423581844509232,0.06359630003190425,0.09477819523939993,0.06008620453691751,2.1955710357368856,"[0.0933269287422755, 0.058564280782560756, 2.1954293393991846]","[0.09457672845792518, 0.059322066041022255, 2.1955283445708638]","[0.09466265631182054, 0.06054586367711896, 2.195644301554724]","[0.09372507664179165, 0.059536220967778136, 2.195620372638988]","[0.09432025119487272, 0.05949907267914151, 2.1955446043880382]","[0.09419773892870349, 0.06082148943343365, 2.195508289014514]","[0.0960380419168966, 0.06143962155925973, 2.195568378788498]","[0.09497918537527683, 0.06112119690023443, 2.195647291717654]","[0.09413317430390805, 0.060211225395773026, 2.1956706253047176]"
265,271,0.07324959297020632,0.07803185673696812,0.06887807239454803,0.07550543595252818,3.002179225153196,"[0.06890270187283704, 0.07550005194525704, 3.0022008328487853]","[0.06883992959816441, 0.07546950045188702, 3.002230705014015]","[0.06890311402719056, 0.0755117077351113, 3.002147541157169]","[0.0688530499392914, 0.07546875516590537, 3.0021413275610103]","[0.06888986000173648, 0.07550857031269118, 3.0021675031283404]","[0.06887366680325135, 0.07548680970155422, 3.002191079305711]","[0.06888556624716445, 0.07550558980222723, 3.002172691214998]","[0.06889731280131403, 0.0754983110136941, 3.0021392792392843]","[0.06886665830259531, 0.07550190694331524, 3.0022087501577035]"
266,272,0.05702504180633655,0.07238316350434876,0.05068992170032016,0.06963190007210537,2.774159310514045,"[0.05053687101909564, 0.06957421421445287, 2.773819645718427]","[0.050720204475285864, 0.06945979071862098, 2.7745097080908137]","[0.05083250818432262, 0.06963896568860783, 2.774307558387169]","[0.05060711536137217, 0.06950539561902981, 2.773732628003933]","[0.05094489153036416, 0.06966892788625137, 2.774227282029995]","[0.05052895962400656, 0.06955343845573038, 2.7745220131835784]","[0.050743417229354736, 0.06965035490513341, 2.77387590848951]","[0.050788298982157955, 0.06962294431560212, 2.7739342501147277]","[0.050735206147670325, 0.06961730520455583, 2.7745713469561095]"
267,273,0.17767669262102345,0.3551704133149037,0.1751108077428169,0.35455089867585554,2.391912330357843,"[0.1745818909028215, 0.3510817652566927, 2.3918610182380355]","[0.17429064159116983, 0.3506399700030031, 2.391833270538148]","[0.17407192713851366, 0.35152986800977715, 2.3919121466392443]","[0.17351621444325077, 0.35265960191676354, 2.392000987395159]","[0.17377429121128024, 0.35221686314265, 2.3920554844114363]","[0.17442969107648706, 0.35103266105133585, 2.3919659472498753]","[0.17432980182052848, 0.35093664871206565, 2.39186057036896]","[0.1743978642303493, 0.3517845358244516, 2.391845712969953]","[0.17382846618029799, 0.35249156834633794, 2.391876585981997]"
268,274,0.15818887517521546,0.0485232593236481,0.15561177690832548,0.044024380883393464,3.039726610144924,"[0.15565555804439543, 0.04401365455737398, 3.0397071345537605]","[0.15555928838496497, 0.04404029737405649, 3.03977121474069]","[0.15555594505844123, 0.04402819629058857, 3.039824585771559]","[0.15556006533259856, 0.04401093050280788, 3.0397515614747106]","[0.15556811408676668, 0.044039802976755596, 3.03966715548899]","[0.1556649961685144, 0.044018368613362384, 3.03963853802034]","[0.1556874142298487, 0.044022826147495746, 3.0397124148015937]","[0.15561456947632643, 0.04403731508899749, 3.0397432605817425]","[0.15562708749799592, 0.04400704714534072, 3.0397155373892093]"
269,275,0.20452046619637212,0.07026260406956224,0.2021810935289199,0.06740282280785195,2.7678264420454672,"[0.20221065169727478, 0.0677107072729864, 2.7677617791087843]","[0.20247698105227607, 0.06780389665885302, 2.7679098529339665]","[0.20231968855634466, 0.06773944625216015, 2.7678979288149517]","[0.2023377511448107, 0.06768179423819339, 2.7678358253816095]","[0.2022393156490756, 0.06757730114776624, 2.7677323291224027]","[0.20201909755674138, 0.06725464336112755, 2.7677443142405735]","[0.20213405924381325, 0.06703930546953052, 2.767947571021647]","[0.20182765206738984, 0.06686841921102542, 2.7678887795348164]","[0.20198158215597567, 0.0669340692117581, 2.767789458602377]"
270,276,0.0839949216411729,0.3793038395537448,0.08101395733352851,0.37887482953605345,3.1120611124562383,"[0.08089565271593643, 0.37882161243312673, 3.112061725207408]","[0.08066849855724399, 0.3788449641954663, 3.112061579160305]","[0.08072069194896724, 0.37889986328398423, 3.11205813476469]","[0.08099902903580383, 0.3789323184450515, 3.1120601292538685]","[0.08112290840967908, 0.37891309924051, 3.112062964381452]","[0.08081505251130666, 0.37885696025165805, 3.112062389070532]","[0.0805326409340068, 0.37882283304894737, 3.112072298283044]","[0.08082626319146076, 0.3788467481429622, 3.112074894437669]","[0.0813194578620106, 0.37891113148359806, 3.1120583215284023]"
271,277,0.0590484686237365,0.04330553859020445,0.05303754259531224,0.03789850658911035,2.8817637378494916,"[0.05306048766489262, 0.037902252727755346, 2.881777961056211]","[0.05318759740128845, 0.03790108514894192, 2.8817696130956687]","[0.05318271785021778, 0.03790512780141762, 2.881767513484842]","[0.05313575545846884, 0.03790872081673909, 2.8817722681055957]","[0.0531668014311251, 0.0378993216527629, 2.881767868975793]","[0.0530339232890005, 0.03790097544717977, 2.881767041523489]","[0.05305863284361015, 0.03788455898749125, 2.8817527024191802]","[0.05310524997371944, 0.0379135621422013, 2.88177678659284]","[0.053084006052563554, 0.03789250049681116, 2.8817569723387897]"
272,278,0.1764303379031455,0.12161721214678185,0.17411607244356828,0.12002868933067257,2.75140946121035,"[0.17393128554070664, 0.11999117784685623, 2.7510589133063394]","[0.17390751909410954, 0.119958158667454, 2.751111720708881]","[0.1742376738226767, 0.11999863244534757, 2.751289242129006]","[0.17406336894940064, 0.11997148613666833, 2.7513469194800866]","[0.1737928968533269, 0.11999948910892508, 2.751143877864972]","[0.17441489867307466, 0.12004271186155308, 2.75152981760132]","[0.1746872436431511, 0.1200343810917538, 2.7518736203701484]","[0.1741723380733153, 0.12007573398393825, 2.751742556298406]","[0.174184728462068, 0.12002484864309676, 2.751688431450673]"
273,280,0.11612833109088888,0.13313265635431004,0.11311166627912952,0.13171617266106553,2.939326635002104,"[0.11293391722510168, 0.13164222891568042, 2.93918679076622]","[0.11322822120049462, 0.13184857084493928, 2.939224090247898]","[0.11317435371198727, 0.13186118144537104, 2.9391980530883557]","[0.11344515286966675, 0.13189928396509942, 2.93936217649597]","[0.11350602856098733, 0.13197908955730142, 2.939487172770914]","[0.11333398039506998, 0.13179395293052365, 2.939407105760942]","[0.11277939519220112, 0.13156590748600913, 2.938923871626699]","[0.11302748348956315, 0.13152145414149624, 2.939452254901283]","[0.11332918996773868, 0.1314408366069983, 2.9398278816324255]"
274,281,0.14098445702567292,0.08165762565412123,0.13237096499669598,0.07915053874750194,2.184893629006736,"[0.1309858429774373, 0.07924357717890966, 2.1848935943759153]","[0.13054177982879256, 0.07857380663877378, 2.184869963931245]","[0.12997618819001217, 0.07855487011155703, 2.1848911855379214]","[0.13130362179210994, 0.0797089817976773, 2.184881040378387]","[0.13107995767476247, 0.07948454281582579, 2.1848808415905325]","[0.1308984725505124, 0.07835419418567784, 2.1849267762700704]","[0.1319471681833452, 0.07941041476629067, 2.184906403225461]","[0.1319086541262095, 0.07908071129119296, 2.184874475972435]","[0.1322115803662317, 0.07888981563825664, 2.184888561576844]"
275,282,0.10864359214091567,0.15526517249061633,0.10289970722772274,0.15403650246825712,2.3361653724751834,"[0.10243679286232284, 0.15367565540863473, 2.3361738719213316]","[0.1019547471155317, 0.15410436518463455, 2.336158693499614]","[0.10172972128675822, 0.15415637011569916, 2.336149189934201]","[0.10305006877816165, 0.15409438217986443, 2.33616166334556]","[0.104293074693686, 0.15376454952144297, 2.336181215264406]","[0.10351649552045387, 0.1537112837403401, 2.336183450561185]","[0.10264449272779061, 0.15425277565615333, 2.336164772309306]","[0.10141098001891367, 0.15414323604535127, 2.3361565758239777]","[0.10303867359751367, 0.1543346193678114, 2.336159514403209]"
276,283,0.11578165879935608,0.15922268183158023,0.1130338569964596,0.15806052508693644,3.0419630408993554,"[0.11292372508071004, 0.15792398444677014, 3.0419534370522414]","[0.11308682180400123, 0.15809244207850776, 3.0419436243530416]","[0.1132669363401536, 0.15818528286058595, 3.0419358614025396]","[0.11310767017486943, 0.15802868276338894, 3.041943895467113]","[0.11276025634973386, 0.15788139928639502, 3.0420418063771306]","[0.11298337816881278, 0.15805401259856858, 3.0420338514808463]","[0.11353203070113563, 0.15831082375881572, 3.0419409734979337]","[0.11335524339675432, 0.15819026021261465, 3.041923889563715]","[0.11273918764627226, 0.1579008130396364, 3.0419487647357637]"
277,284,0.1976583912990487,0.1563699864734282,0.19414946158612356,0.155162604373236,2.3551955390002886,"[0.1922911335288744, 0.1553843719665316, 2.3552890003028635]","[0.19151352994242574, 0.1560719641192182, 2.355229096424463]","[0.1910668806793253, 0.1566450913347772, 2.355232919084281]","[0.1915307598850331, 0.1565560093023023, 2.3552413375269916]","[0.19186434718342502, 0.15576386287966495, 2.3552269635685654]","[0.19210060531168335, 0.1548061366290708, 2.3551110031535982]","[0.19367858468890406, 0.15448564665000017, 2.3552642370050014]","[0.19368549266418308, 0.15415784183711775, 2.355163529635023]","[0.19611254418323784, 0.15326755937172437, 2.3549700248829266]"
278,285,0.20442194609122066,0.2997367597277447,0.2027351918064313,0.2991461230358017,3.0834909553085343,"[0.20130631057682738, 0.29801545136621305, 3.083566132026129]","[0.20205928727095476, 0.2986523803964261, 3.083488468586369]","[0.20440935862454984, 0.3000492540622972, 3.0834109773728287]","[0.2022021442932259, 0.2985505275881171, 3.0834456606088514]","[0.2013927182436334, 0.29799754568723047, 3.0834117604271416]","[0.2042161682706298, 0.2999570933945653, 3.0833940383992577]","[0.20331569321888765, 0.2994552074091993, 3.0834802976657913]","[0.2008364777975343, 0.2978796893953761, 3.0835868697652478]","[0.20303194966250543, 0.2991616146234243, 3.083587066677954]"
279,286,0.022538862606663036,0.29684521905523187,0.021726373043778852,0.2958019291201876,3.1904992059241306,"[0.021618858317118177, 0.2954849883333717, 3.190508969705311]","[0.021597261268591753, 0.2955183479541513, 3.190505508736887]","[0.021672204542207203, 0.29554076601530743, 3.1902512790123985]","[0.021602439024039313, 0.29553442347208686, 3.190274734966842]","[0.02151370311714764, 0.29550465818716964, 3.1905281589734384]","[0.021524525211996205, 0.2954540566731671, 3.1906181082450713]","[0.021503593292213713, 0.29542316116341294, 3.190667715013819]","[0.021470997448657284, 0.2954058505498623, 3.190655700361442]","[0.021532374319327446, 0.2954205698635309, 3.190530247342108]"
